season,team,TEAM_ABBREVIATION,first_name,last_name,full_name,position,salary,MIN,FG_PCT,FG3_PCT,FT_PCT,REB,AST,TOV,STL,BLK,PTS,mp,raptor_offense,raptor_defense,raptor_total,war_total
2014,Chicago Bulls,CHI,Nazr,Mohammed,Nazr Mohammed,Center,1448490,128.0433333,0.433,0,0.333,38,3,7,4,5,27,567,-5.232019438,3.10537166,-2.126647778,0.185094648
2015,Oklahoma City Thunder,OKC,Nazr,Mohammed,Nazr Mohammed,Center,352750,19.45833333,0.6,0,1,4,0,3,0,0,8,142,-3.808304486,6.729814226,2.92150974,0.413604029
2001,Charlotte Hornets,CHH,Jerome,Moiso,Jerome Moiso,Center and Power Forward,1571640,74.58833333,0.4,0,0,25,4,8,3,2,16,135,-7.896868613,-1.448213156,-9.345081769,-0.464685847
2002,New Orleans Hornets,NOH,Jerome,Moiso,Jerome Moiso,Center and Power Forward,1681200,635.7733333,0.52,0,0.659,178,22,46,19,44,205,76,-6.778635742,-0.245674899,-7.02431064,-0.167595742
2003,Toronto Raptors,TOR,Jerome,Moiso,Jerome Moiso,Center and Power Forward,1600000,415.1983333,0.476,0,0.579,113,8,25,17,12,102,704,-2.687805076,1.432708245,-1.25509683,0.544439669
2004,Toronto Raptors,TOT,Jerome,Moiso,Jerome Moiso,Center and Power Forward,1760000,118.27,0.5,0,0.769,37,1,7,3,6,28,417,-2.812278124,0.441274629,-2.371003495,0.080635347
2004,Toronto Raptors,CLE,Jerome,Moiso,Jerome Moiso,Center and Power Forward,1760000,28.13333333,0.6,0,0,7,1,0,1,2,6,417,-2.812278124,0.441274629,-2.371003495,0.080635347
2004,Toronto Raptors,NJN,Jerome,Moiso,Jerome Moiso,Center and Power Forward,1760000,20.065,0.75,0,0.5,7,0,1,0,1,8,417,-2.812278124,0.441274629,-2.371003495,0.080635347
2004,Toronto Raptors,TOR,Jerome,Moiso,Jerome Moiso,Center and Power Forward,1760000,70.07166667,0.333,0,0.889,23,0,6,2,3,14,417,-2.812278124,0.441274629,-2.371003495,0.080635347
2011,Detroit Pistons,DET,Greg,Monroe,Greg Monroe,Power Forward and Center,3007920,2081.878333,0.521,0,0.739,637,152,161,83,46,1015,2222,0.341079133,-0.366593211,-0.025514078,3.073816677
2012,Detroit Pistons,DET,Greg,Monroe,Greg Monroe,Power Forward and Center,3217680,2687.26,0.486,0,0.689,777,281,234,105,55,1298,2082,1.526175934,-0.300180829,1.225995105,4.207148226
2013,Detroit Pistons,DET,Greg,Monroe,Greg Monroe,Power Forward and Center,4086454,2689.448333,0.497,0,0.657,760,171,166,91,47,1249,2687,-0.749630229,0.925064788,0.175434559,3.992826722
2014,Detroit Pistons,DET,Greg,Monroe,Greg Monroe,Power Forward and Center,5479934,2137.196667,0.496,0,0.75,704,142,149,78,34,1098,2690,0.332133196,-0.289684223,0.042448972,3.834930711
2015,Milwaukee Bucks,MIL,Greg,Monroe,Greg Monroe,Power Forward and Center,16400000,2314.185,0.522,0,0.74,696,178,129,72,67,1210,2137,-0.123473016,0.243508564,0.120035548,3.120727459
2016,Milwaukee Bucks,MIL,Greg,Monroe,Greg Monroe,Power Forward and Center,17100000,1822.693333,0.533,0,0.741,532,187,140,92,38,951,2314,1.501098276,-0.109431941,1.391666335,4.864522872
2017,Phoenix Suns,TOT,Greg,Monroe,Greg Monroe,Power Forward and Center,16384175,1040.848333,0.565,0,0.739,350,114,94,44,23,524,1964,1.234859404,0.391050951,1.625910354,4.433496502
2017,Phoenix Suns,BOS,Greg,Monroe,Greg Monroe,Power Forward and Center,16384175,496.4466667,0.53,0,0.797,165,59,48,28,17,265,1964,1.234859404,0.391050951,1.625910354,4.433496502
2017,Phoenix Suns,PHX,Greg,Monroe,Greg Monroe,Power Forward and Center,16384175,465.01,0.626,0,0.674,160,50,40,16,6,225,1964,1.234859404,0.391050951,1.625910354,4.433496502
2017,Phoenix Suns,MIL,Greg,Monroe,Greg Monroe,Power Forward and Center,16384175,79.39166667,0.485,0,0.5,25,5,6,0,0,34,1964,1.234859404,0.391050951,1.625910354,4.433496502
2017,Boston Celtics,TOT,Greg,Monroe,Greg Monroe,Power Forward and Center,5000000,1040.848333,0.565,0,0.739,350,114,94,44,23,524,1964,1.234859404,0.391050951,1.625910354,4.433496502
2017,Boston Celtics,BOS,Greg,Monroe,Greg Monroe,Power Forward and Center,5000000,496.4466667,0.53,0,0.797,165,59,48,28,17,265,1964,1.234859404,0.391050951,1.625910354,4.433496502
2017,Boston Celtics,PHX,Greg,Monroe,Greg Monroe,Power Forward and Center,5000000,465.01,0.626,0,0.674,160,50,40,16,6,225,1964,1.234859404,0.391050951,1.625910354,4.433496502
2017,Boston Celtics,MIL,Greg,Monroe,Greg Monroe,Power Forward and Center,5000000,79.39166667,0.485,0,0.5,25,5,6,0,0,34,1964,1.234859404,0.391050951,1.625910354,4.433496502
2000,Detroit Pistons,TOT,Eric,Montross,Eric Montross,Center,2240000,648.8616667,0.406,0,0.258,173,19,41,11,26,120,337,-8.490283706,-1.017582436,-9.507866142,-1.180366031
2000,Detroit Pistons,TOR,Eric,Montross,Eric Montross,Center,2240000,79.68833333,0.353,0,0.2,29,4,4,3,3,13,337,-8.490283706,-1.017582436,-9.507866142,-1.180366031
2000,Detroit Pistons,DET,Eric,Montross,Eric Montross,Center,2240000,569.1733333,0.413,0,0.269,144,15,37,8,23,107,337,-8.490283706,-1.017582436,-9.507866142,-1.180366031
2001,Toronto Raptors,TOR,Eric,Montross,Eric Montross,Center,2480000,656.0966667,0.402,0,0.323,140,16,25,12,23,116,680,-5.866316406,-2.466784902,-8.333101308,-1.948661106
2008,Miami Heat,TOT,Jamario,Moon,Jamario Moon,Small Forward,711517,2068.223333,0.468,0.355,0.85,365,95,43,86,60,577,2270,0.095136302,2.57747712,2.672613421,6.263689853
2008,Miami Heat,MIA,Jamario,Moon,Jamario Moon,Small Forward,711517,689.03,0.459,0.37,0.867,116,25,12,21,16,184,2270,0.095136302,2.57747712,2.672613421,6.263689853
2008,Miami Heat,TOR,Jamario,Moon,Jamario Moon,Small Forward,711517,1379.193333,0.473,0.345,0.846,249,70,31,65,44,393,2270,0.095136302,2.57747712,2.672613421,6.263689853
2009,Cleveland Cavaliers,CLE,Jamario,Moon,Jamario Moon,Small Forward,2750000,1052.17,0.462,0.32,0.8,191,49,23,34,30,296,2108,-0.028539394,2.04496225,2.016422857,5.150065977
2010,LA Clippers,TOT,Jamario,Moon,Jamario Moon,Small Forward,3000000,1042.263333,0.407,0.309,0.882,165,52,22,28,33,255,1165,-0.647164309,1.364336746,0.717172436,2.065503616
2010,LA Clippers,LAC,Jamario,Moon,Jamario Moon,Small Forward,3000000,278.3633333,0.424,0.393,0.833,47,7,5,3,6,66,1165,-0.647164309,1.364336746,0.717172436,2.065503616
2010,LA Clippers,CLE,Jamario,Moon,Jamario Moon,Small Forward,3000000,763.9,0.402,0.284,0.909,118,45,17,25,27,189,1165,-0.647164309,1.364336746,0.717172436,2.065503616
2012,Orlando Magic,ORL,E'Twaun,Moore,E'Twaun Moore,Point Guard and Shooting Guard,762195,1682.295,0.396,0.34,0.797,167,206,105,51,23,588,352,-2.692097789,0.72220254,-1.969895249,0.137991378
2013,Orlando Magic,ORL,E'Twaun,Moore,E'Twaun Moore,Point Guard and Shooting Guard,884293,1505.728333,0.428,0.354,0.765,136,112,55,60,13,499,1682,-1.547283705,-1.727929138,-3.275212843,-0.450740888
2014,Chicago Bulls,CHI,E'Twaun,Moore,E'Twaun Moore,Point Guard and Shooting Guard,948163,504.2883333,0.446,0.342,0.6,46,33,14,20,6,149,1506,-1.039411462,1.018201293,-0.021210169,2.092372406
2015,Chicago Bulls,CHI,E'Twaun,Moore,E'Twaun Moore,Point Guard and Shooting Guard,1015421,1263.1,0.481,0.452,0.629,133,99,53,37,18,443,513,-0.776863233,0.550230834,-0.226632399,0.657300855
2016,New Orleans Pelicans,NOP,E'Twaun,Moore,E'Twaun Moore,Point Guard and Shooting Guard,8081363,1819.683333,0.457,0.37,0.77,152,164,62,50,32,700,1263,-0.349179336,0.277883271,-0.071296065,1.718098593
2017,New Orleans Pelicans,NOP,E'Twaun,Moore,E'Twaun Moore,Point Guard and Shooting Guard,8445024,2585.858333,0.508,0.425,0.706,238,187,102,79,12,1022,1820,0.223006083,-0.797088071,-0.574081988,2.011524882
2000,Detroit Pistons,DET,Mikki,Moore,Mikki Moore,Center and Power Forward,2850000,1151.575,0.493,0,0.731,316,33,74,24,61,359,530,1.477684987,0.317406807,1.795091794,1.244997854
2001,Detroit Pistons,DET,Mikki,Moore,Mikki Moore,Center and Power Forward,2531250,213.465,0.475,0.5,0.769,52,12,14,7,9,79,1154,-2.841551979,0.80290184,-2.038650139,0.4208695
2002,Detroit Pistons,TOT,Mikki,Moore,Mikki Moore,Center and Power Forward,2412500,42.63333333,0.385,0,0.8,8,3,2,0,4,18,217,-1.51495896,-0.867576954,-2.382535914,0.040902513
2002,Detroit Pistons,ATL,Mikki,Moore,Mikki Moore,Center and Power Forward,2412500,30.96666667,0.417,0,0.8,7,3,2,0,2,18,217,-1.51495896,-0.867576954,-2.382535914,0.040902513
2002,Detroit Pistons,BOS,Mikki,Moore,Mikki Moore,Center and Power Forward,2412500,11.66666667,0,0,0,1,0,0,0,2,0,217,-1.51495896,-0.867576954,-2.382535914,0.040902513
2002,Boston Celtics,TOT,Mikki,Moore,Mikki Moore,Center and Power Forward,46642,42.63333333,0.385,0,0.8,8,3,2,0,4,18,217,-1.51495896,-0.867576954,-2.382535914,0.040902513
2002,Boston Celtics,ATL,Mikki,Moore,Mikki Moore,Center and Power Forward,46642,30.96666667,0.417,0,0.8,7,3,2,0,2,18,217,-1.51495896,-0.867576954,-2.382535914,0.040902513
2002,Boston Celtics,BOS,Mikki,Moore,Mikki Moore,Center and Power Forward,46642,11.66666667,0,0,0,1,0,0,0,2,0,217,-1.51495896,-0.867576954,-2.382535914,0.040902513
2003,New Jersey Nets,TOT,Mikki,Moore,Mikki Moore,Center and Power Forward,513000,394.7433333,0.505,0,0.857,84,19,22,7,13,130,43,0.326534267,-3.188465631,-2.861931364,-0.005461674
2003,New Jersey Nets,UTA,Mikki,Moore,Mikki Moore,Center and Power Forward,513000,384.5766667,0.521,0,0.857,82,19,22,7,13,128,43,0.326534267,-3.188465631,-2.861931364,-0.005461674
2003,New Jersey Nets,NJN,Mikki,Moore,Mikki Moore,Center and Power Forward,513000,10.16666667,0.2,0,0,2,0,0,0,0,2,43,0.326534267,-3.188465631,-2.861931364,-0.005461674
2004,LA Clippers,LAC,Mikki,Moore,Mikki Moore,Center and Power Forward,870046,1172.628333,0.502,0.2,0.787,246,47,63,19,32,396,395,-0.98405894,-0.778848784,-1.762907723,0.203820237
2005,Seattle SuperSonics,SEA,Mikki,Moore,Mikki Moore,Center and Power Forward,1020000,583.1016667,0.435,0,0.742,130,27,40,7,15,154,1178,-1.244533466,-1.473032678,-2.717566144,0.019538795
2006,New Jersey Nets,NJN,Mikki,Moore,Mikki Moore,Center and Power Forward,1071225,2081.521667,0.609,0,0.681,403,74,113,46,60,776,583,-3.681494293,-2.638564417,-6.32005871,-1.066687371
2007,Sacramento Kings,SAC,Mikki,Moore,Mikki Moore,Center and Power Forward,5356000,2385.201667,0.577,0,0.736,494,84,110,35,46,698,2481,-1.049469509,0.785220202,-0.264249306,3.194037873
2008,Sacramento Kings,TOT,Mikki,Moore,Mikki Moore,Center and Power Forward,5632200,1201.635,0.553,0,0.787,258,53,48,17,19,276,2385,-1.219504922,-0.790788457,-2.010293379,0.900937163
2008,Sacramento Kings,BOS,Mikki,Moore,Mikki Moore,Center and Power Forward,5632200,455.76,0.6,0,0.737,106,25,21,4,5,116,2385,-1.219504922,-0.790788457,-2.010293379,0.900937163
2008,Sacramento Kings,SAC,Mikki,Moore,Mikki Moore,Center and Power Forward,5632200,745.875,0.521,0,0.81,152,28,27,13,14,160,2385,-1.219504922,-0.790788457,-2.010293379,0.900937163
2009,Sacramento Kings,GSW,Mikki,Moore,Mikki Moore,Center and Power Forward,2000000,405.735,0.6,0,0.636,69,36,21,5,13,115,1268,-2.678150922,-0.647200332,-3.325351254,-0.345967845
2009,Golden State Warriors,GSW,Mikki,Moore,Mikki Moore,Center and Power Forward,537952,405.735,0.6,0,0.636,69,36,21,5,13,115,1268,-2.678150922,-0.647200332,-3.325351254,-0.345967845
2015,Sacramento Kings,SAC,Eric,Moreland,Eric Moreland,Power Forward,845059,47.58333333,0.5,0,0.5,11,1,3,0,4,8,2,16.89864226,-5.867966467,11.03067579,0.014501738
2012,Los Angeles Lakers,LAL,Darius,Morris,Darius Morris,Point Guard,962195,682.6933333,0.388,0.364,0.649,57,76,45,21,2,194,177,-3.295922043,-2.815147004,-6.111069047,-0.301068421
2013,Philadelphia 76ers,TOT,Darius,Morris,Darius Morris,Point Guard,1046269,312.815,0.406,0.316,0.654,26,44,27,13,0,107,788,-2.593486088,-1.355626739,-3.949112827,-0.477097761
2013,Philadelphia 76ers,MEM,Darius,Morris,Darius Morris,Point Guard,1046269,65.63166667,0.375,0.286,0.333,8,8,6,3,0,15,788,-2.593486088,-1.355626739,-3.949112827,-0.477097761
2013,Philadelphia 76ers,LAC,Darius,Morris,Darius Morris,Point Guard,1046269,53.85833333,0.308,0,0.5,5,5,2,2,0,9,788,-2.593486088,-1.355626739,-3.949112827,-0.477097761
2013,Philadelphia 76ers,PHI,Darius,Morris,Darius Morris,Point Guard,1046269,193.325,0.433,0.417,0.714,13,31,19,8,0,83,788,-2.593486088,-1.355626739,-3.949112827,-0.477097761
2014,Brooklyn Nets,BKN,Darius,Morris,Darius Morris,Point Guard,702756,299.2283333,0.34,0.212,0.444,27,48,21,9,0,83,313,-3.286573332,-1.369712035,-4.656285367,-0.298036746
2012,Phoenix Suns,PHX,Markieff,Morris,Markieff Morris,Power Forward,2063040,1836.981667,0.407,0.336,0.732,396,108,104,77,64,670,1227,-2.082046976,0.885575537,-1.196471439,0.981800372
2013,Phoenix Suns,PHX,Markieff,Morris,Markieff Morris,Power Forward,2091840,2153.1,0.486,0.315,0.792,485,144,147,68,51,1115,1837,-2.055413058,-0.920506927,-2.975919985,-0.212400609
2014,Phoenix Suns,PHX,Markieff,Morris,Markieff Morris,Power Forward,2989239,2580.688333,0.465,0.318,0.763,506,192,170,101,39,1258,2153,-0.035421156,-0.623175834,-0.658596989,2.3078341
2015,Washington Wizards,TOT,Markieff,Morris,Markieff Morris,Power Forward,8000000,1628.875,0.425,0.303,0.735,352,124,135,58,34,765,2581,-1.090844277,0.872836145,-0.218008132,3.353891515
2015,Washington Wizards,WAS,Markieff,Morris,Markieff Morris,Power Forward,8000000,712.04,0.467,0.316,0.764,158,37,45,25,17,335,2581,-1.090844277,0.872836145,-0.218008132,3.353891515
2015,Washington Wizards,PHX,Markieff,Morris,Markieff Morris,Power Forward,8000000,916.835,0.397,0.289,0.717,194,87,90,33,17,430,2581,-1.090844277,0.872836145,-0.218008132,3.353891515
2016,Washington Wizards,WAS,Markieff,Morris,Markieff Morris,Power Forward,7400000,2374.333333,0.457,0.362,0.837,493,126,129,82,42,1063,1629,-2.820652462,2.079441967,-0.741210495,1.679343927
2017,Washington Wizards,WAS,Markieff,Morris,Markieff Morris,Power Forward,8000000,1967.753333,0.48,0.367,0.82,409,142,127,56,38,841,2747,-1.676737294,1.570963259,-0.105774035,3.771742516
2007,New York Knicks,NYK,Randolph,Morris,Randolph Morris,Center and Power Forward,810000,180.8833333,0.362,0,0.483,37,2,9,4,2,56,44,-7.84834253,0.211562186,-7.636780344,-0.110321234
2008,Atlanta Hawks,ATL,Randolph,Morris,Randolph Morris,Center and Power Forward,797581,88.51166667,0.412,0,1,20,2,7,2,1,18,181,-6.90061032,-2.474234937,-9.374845257,-0.622446977
2009,Atlanta Hawks,ATL,Randolph,Morris,Randolph Morris,Center and Power Forward,855189,124.415,0.561,0,0.593,38,2,12,5,3,62,97,-6.517610002,-1.015978922,-7.533588924,-0.241827671
2002,Houston Rockets,HOU,Terence,Morris,Terence Morris,Small Forward,512435,632.4983333,0.466,0.219,0.786,128,25,29,8,17,182,1110,-2.474723943,-2.299600155,-4.774324099,-1.142913625
2009,Los Angeles Lakers,LAL,Adam,Morrison,Adam Morrison,Small Forward and Power Forward,5257229,240.9233333,0.376,0.238,0.625,32,18,10,3,2,74,711,-3.299854943,-2.468481499,-5.768336443,-1.106755235
2009,Golden State Warriors,GSW,Anthony,Morrow,Anthony Morrow,Shooting Guard,736420,2018.123333,0.468,0.456,0.886,259,104,84,65,16,899,1515,2.082978705,-3.034211629,-0.951232923,1.384583557
2010,New Jersey Nets,NJN,Anthony,Morrow,Anthony Morrow,Shooting Guard,4000000,1856.426667,0.45,0.423,0.897,172,68,54,19,7,764,2018,1.570457794,-1.568153642,0.002304153,2.827267072
2011,New Jersey Nets,NJN,Anthony,Morrow,Anthony Morrow,Shooting Guard,4000000,1636.348333,0.413,0.371,0.933,127,61,70,46,9,747,1856,0.4329238,-0.952779603,-0.519855802,2.106205573
2012,Dallas Mavericks,TOT,Anthony,Morrow,Anthony Morrow,Shooting Guard,4000000,383.045,0.441,0.372,0.909,30,13,8,13,1,164,1636,0.445062239,-2.55980999,-2.114747751,0.530402391
2012,Dallas Mavericks,DAL,Anthony,Morrow,Anthony Morrow,Shooting Guard,4000000,82.15166667,0.5,0.2,1,4,4,4,1,0,39,1636,0.445062239,-2.55980999,-2.114747751,0.530402391
2012,Dallas Mavericks,ATL,Anthony,Morrow,Anthony Morrow,Shooting Guard,4000000,300.8933333,0.423,0.395,0.889,26,9,4,12,1,125,1636,0.445062239,-2.55980999,-2.114747751,0.530402391
2013,New Orleans Pelicans,NOP,Anthony,Morrow,Anthony Morrow,Shooting Guard,1027424,1425.753333,0.458,0.451,0.828,140,59,51,38,12,636,383,-0.525591761,-1.725721096,-2.251312857,0.103320247
2014,Oklahoma City Thunder,OKC,Anthony,Morrow,Anthony Morrow,Shooting Guard,3200000,1805.613333,0.463,0.434,0.888,195,60,38,54,11,790,1426,1.319240593,-0.927710865,0.391529727,2.272416829
2015,Oklahoma City Thunder,OKC,Anthony,Morrow,Anthony Morrow,Shooting Guard,3344000,926.4316667,0.408,0.387,0.744,62,24,17,22,5,380,1806,2.671363968,0.066228268,2.737592236,5.061901515
2016,Chicago Bulls,TOT,Anthony,Morrow,Anthony Morrow,Shooting Guard,3488000,714.0733333,0.389,0.308,0.919,31,25,6,24,2,271,1002,1.685497931,-2.809226275,-1.123728344,0.834579689
2016,Chicago Bulls,CHI,Anthony,Morrow,Anthony Morrow,Shooting Guard,3488000,87.31333333,0.414,0.429,1,2,6,0,2,0,41,1002,1.685497931,-2.809226275,-1.123728344,0.834579689
2016,Chicago Bulls,OKC,Anthony,Morrow,Anthony Morrow,Shooting Guard,3488000,626.76,0.386,0.294,0.885,29,19,6,22,2,230,1002,1.685497931,-2.809226275,-1.123728344,0.834579689
2013,Houston Rockets,HOU,Donatas,Motiejunas,Donatas Motiejunas,Power Forward,1422720,952.1983333,0.443,0.25,0.604,225,34,49,20,21,341,543,-0.42865961,-2.477343813,-2.906003424,-0.043654277
2014,Houston Rockets,HOU,Donatas,Motiejunas,Donatas Motiejunas,Power Forward,1483920,2036.968333,0.504,0.368,0.602,421,130,123,56,34,855,952,-2.809352222,0.156871023,-2.652481199,0.047746224
2015,Houston Rockets,HOU,Donatas,Motiejunas,Donatas Motiejunas,Power Forward,2288205,546.6933333,0.439,0.281,0.642,109,41,44,17,5,230,2037,-0.712105206,0.770613477,0.058508272,2.922625969
2016,New Orleans Pelicans,NOP,Donatas,Motiejunas,Donatas Motiejunas,Power Forward,576724,478.685,0.413,0.234,0.51,101,32,31,18,11,150,645,-2.726624984,1.86218504,-0.864439944,0.651916948
2001,Atlanta Hawks,ATL,Hanno,Mottola,Hanno Mottola,Small Forward and Center,465850,1368.418333,0.44,0.077,0.75,268,50,70,20,19,396,989,-4.399481959,-2.782130493,-7.181612452,-2.255354077
2013,Philadelphia 76ers,PHI,Arnett,Moultrie,Arnett Moultrie,Power Forward,1089240,187.06,0.421,0,0.8,35,2,7,8,4,36,542,0.38081484,-1.547412633,-1.166597793,0.434225721
2000,Miami Heat,MIA,Alonzo,Mourning,Alonzo Mourning,Power Forward and Center,16880000,305.9666667,0.518,0,0.564,101,12,28,4,31,177,3124,0.545253287,3.490962649,4.036215936,10.82077668
2001,Miami Heat,MIA,Alonzo,Mourning,Alonzo Mourning,Power Forward and Center,18754800,2453.223333,0.516,0.333,0.657,632,87,182,27,186,1178,397,-1.578074509,-0.013491126,-1.591565635,0.232102663
2004,Toronto Raptors,TOT,Alonzo,Mourning,Alonzo Mourning,Power Forward and Center,5408700,703.6566667,0.472,0,0.582,198,18,57,8,74,282,215,-1.909535524,-1.20450652,-3.114042044,-0.040070327
2004,Toronto Raptors,MIA,Alonzo,Mourning,Alonzo Mourning,Power Forward and Center,5408700,242.105,0.516,0,0.564,71,4,12,3,33,95,215,-1.909535524,-1.20450652,-3.114042044,-0.040070327
2004,Toronto Raptors,NJN,Alonzo,Mourning,Alonzo Mourning,Power Forward and Center,5408700,461.5516667,0.453,0,0.593,127,14,45,5,41,187,215,-1.909535524,-1.20450652,-3.114042044,-0.040070327
2005,Toronto Raptors,MIA,Alonzo,Mourning,Alonzo Mourning,Power Forward and Center,4000000,1302.003333,0.597,0,0.594,359,11,79,13,173,509,956,-3.844379976,0.243668598,-3.600711378,-0.400185469
2005,Miami Heat,MIA,Alonzo,Mourning,Alonzo Mourning,Power Forward and Center,1138500,1302.003333,0.597,0,0.594,359,11,79,13,173,509,956,-3.844379976,0.243668598,-3.600711378,-0.400185469
2006,Toronto Raptors,MIA,Alonzo,Mourning,Alonzo Mourning,Power Forward and Center,4225433,1571.636667,0.56,0,0.601,350,18,129,13,178,661,1528,-1.131454714,3.292378012,2.160923298,3.852955583
2006,Miami Heat,MIA,Alonzo,Mourning,Alonzo Mourning,Power Forward and Center,2500000,1571.636667,0.56,0,0.601,350,18,129,13,178,661,1528,-1.131454714,3.292378012,2.160923298,3.852955583
2007,Miami Heat,MIA,Alonzo,Mourning,Alonzo Mourning,Power Forward and Center,2762500,389.3966667,0.547,0,0.592,93,7,25,4,42,149,1627,-3.528883033,1.269260089,-2.259622943,0.409653434
2011,Denver Nuggets,DEN,Timofey,Mozgov,Timofey Mozgov,Center,3343896,687.1066667,0.526,0,0.684,179,22,53,15,42,239,524,-4.494840452,-1.120917518,-5.61575797,-0.771675426
2012,Denver Nuggets,DEN,Timofey,Mozgov,Timofey Mozgov,Center,3140429,366.2083333,0.506,0,0.769,107,9,25,6,18,108,786,-3.283476648,-0.629306388,-3.912783036,-0.466439414
2013,Denver Nuggets,DEN,Timofey,Mozgov,Timofey Mozgov,Center,4400000,1770.04,0.523,0.167,0.754,528,62,122,27,100,770,366,-3.059086613,-1.390515031,-4.449601644,-0.317674249
2014,Cleveland Cavaliers,TOT,Timofey,Mozgov,Timofey Mozgov,Center,4650000,2045.53,0.555,0.333,0.718,591,55,116,33,97,785,1770,-1.289775867,1.104911369,-0.184864499,2.322643183
2014,Cleveland Cavaliers,CLE,Timofey,Mozgov,Timofey Mozgov,Center,4650000,1148.51,0.59,0,0.708,319,39,69,18,56,486,1770,-1.289775867,1.104911369,-0.184864499,2.322643183
2014,Cleveland Cavaliers,DEN,Timofey,Mozgov,Timofey Mozgov,Center,4650000,897.02,0.504,0.333,0.733,272,16,47,15,41,299,1770,-1.289775867,1.104911369,-0.184864499,2.322643183
2015,Cleveland Cavaliers,CLE,Timofey,Mozgov,Timofey Mozgov,Center,4950000,1325.588333,0.565,0.143,0.716,337,33,71,22,57,475,2574,-1.085037038,3.269509148,2.184472109,6.576314142
2016,Los Angeles Lakers,LAL,Timofey,Mozgov,Timofey Mozgov,Center,16000000,1103.86,0.515,0,0.808,264,43,72,16,31,401,1402,-3.65397622,2.267458013,-1.386518207,0.967912232
2017,Brooklyn Nets,BKN,Timofey,Mozgov,Timofey Mozgov,Center,15280000,359.4833333,0.559,0.222,0.767,98,11,33,5,13,131,1104,-4.262227977,1.164549511,-3.097678466,-0.19514782
